ID,CrmName,RefDate,AutoCloseDate,NoClient,code_naf,composite_key,temps_code1,temps_code3,temps_code4,temps_code5,temps_code6,temps_total,pv_code1,pv_code3,pv_code4,pv_code5,pv_code6,pv_total,code1,code3,code4,code5,code6,name,forme_juridique,activite,premiere_date_signature,nb_salaries,CA,statut_caisse,nb_lignes_produits,nb_lignes_charges,nb_lignes_banque,statut_remuneration_dirigeant
29732,MIS-2020-12-01,2020-12-31,2021-06-30,01398,6820A,202001398,0.6,0.4,0.0,0.25,0.0,1.25,64.4,57.95,0.0,24.15,0.0,146.5,1,1,0,1,0,MITHRA,SCI,Location de logements,2003-03-18,0,0.0,-1,-1,-1,-1,-1
29733,MIS-2020-12-01,2020-12-31,2023-01-31,01408,6831Z,202001408,13.1,7.95,2.35,23.0,0.3,46.7,2506.5,1298.62,265.4,1625.89,31.53,5727.94,1,1,1,1,1,IMMO-CENTRE,SARL,Agences immobilières,2003-04-22,1,1200159.48,0,6,352,329,1
29734,MIS-2020-12-01,2020-12-31,2021-04-30,01430,8552Z,202001430,5.85,2.4,0.0,1.0,0.0,9.25,632.4,214.37,0.0,92.55,0.0,939.32,1,1,0,1,0,GESLIN PHILIPPE,IND,Enseignement culturel,2003-06-23,0,0.0,-1,-1,-1,-1,-1
29735,MIS-2020-12-01,2020-12-31,2021-05-11,01436,6820A,202001436,4.08,2.5,0.0,0.5,0.0,7.08,410.56,247.18,0.0,49.82,0.0,707.56,1,1,0,1,0,S.C.I EURIBRI,SCI,Location de logements,2004-05-17,0,0.0,-1,-1,-1,-1,-1
29736,MIS-2020-12-01,2020-12-31,2021-04-30,01437,6420Z,202001437,6.7,4.85,2.25,1.5,0.0,15.3,970.24,667.28,252.9,182.61,0.0,2073.03,1,1,1,1,0,FIBON HOLDING,SARL,Activités des sociétés holding,2003-07-08,0,0.0,0,0,25,40,1
29738,MIS-2020-12-01,2020-12-31,2021-04-09,01442,4520A,202001442,59.6,17.9,1.5,0.0,8.08,87.08,5670.93,1742.49,139.47,0.0,654.04,8206.93,1,1,1,0,1,SOCAUTO,SARL,GARAGISTE                                                                                           ,2003-09-10,2,0.0,-1,-1,-1,-1,-1
29739,MIS-2020-12-01,2020-12-31,2021-04-30,01452,8122Z,202001452,14.15,4.75,0.0,0.0,0.0,18.9,1899.84,762.73,0.0,0.0,0.0,2662.57,1,1,0,0,0,LERAY JEAN-JACQUES,IND,Autres activités de nettoyage des bâtiments et nettoyage industriel,2003-10-01,1,175676.28,0,3,24,3,0
29740,MIS-2020-12-01,2020-12-31,2021-03-31,01476,6820A,202001476,2.45,0.3,0.0,0.0,0.0,2.75,284.81,31.01,0.0,0.0,0.0,315.82,1,1,0,0,0,LA ROSETTE,SCI,Location de logements,2003-12-04,0,0.0,-1,-1,-1,-1,-1
29741,MIS-2020-12-01,2020-12-31,2021-04-30,01485,0130Z,202001485,15.15,14.3,2.55,18.15,0.0,50.15,1641.8,1369.06,263.55,1442.7,0.0,4717.11,1,1,1,1,0,PEPINIERES DE LA PALMERAIE ZEN,EURL,Reproduction de plantes,2003-12-19,1,91500.43,1,512,448,676,1
29742,MIS-2020-12-01,2020-12-31,2021-05-31,01489,9499Z,202001489,6.25,6.75,0.0,14.91,0.0,27.91,610.85,593.77,0.0,1283.93,0.0,2488.55,1,1,0,1,0,ASSO.COMMERCANTS ST SERGE,ASS,,2004-01-15,0,0.0,-1,-1,-1,-1,-1
29743,MIS-2020-12-01,2020-12-31,2021-05-31,01491,6619A,202001491,7.1,0.15,0.0,3.0,6.2,16.45,897.0,9.34,0.0,313.88,662.55,1882.77,1,1,0,1,1,DE LA PLACE D'ARMES,SCM,Supports juridiques de gestion de patrimoine mobilier,2004-01-19,0,0.0,-1,-1,-1,-1,-1
29744,MIS-2020-12-01,2020-12-31,2021-04-30,01496,8551Z,202001496,9.7,8.8,0.0,2.5,0.0,21.0,1007.29,807.94,0.0,228.87,0.0,2044.1,1,1,0,1,0,BROSSE,IND,Enseignement de disciplines sportives et d'activités de loisirs,2004-01-30,0,6232.89,0,6,44,145,0
29745,MIS-2020-12-01,2020-12-31,2021-04-30,01497,6820B,202001497,3.8,3.25,0.0,0.25,0.0,7.3,469.83,426.44,0.0,24.15,0.0,920.42,1,1,0,1,0,IMMOGIL,SCI,Location de terrains et d'autres biens immobiliers,2004-02-03,0,52152.09,0,1,3,1,0
29746,MIS-2020-12-01,2020-12-31,2021-10-31,01498,9411Z,202001498,24.5,7.0,0.0,0.0,0.0,31.5,3011.75,874.77,0.0,0.0,0.0,3886.52,1,1,0,0,0,FED.NATIONALE DE LA PHOTOGRAPHIE,ASS,Activités des organisations patronales et consulaires,2004-02-03,0,66660.9,1,134,84,81,0
29747,MIS-2020-12-01,2020-12-31,2021-04-30,01517,7111Z,202001517,15.62,13.14,2.6,9.5,7.0,47.86,1712.56,1420.6,293.54,649.96,653.98,4730.64,1,1,1,1,1,ATELIER DASSE.COM,EURL,Activités d'architecture,2004-02-24,1,90671.16,0,53,232,167,1
29748,MIS-2020-12-01,2020-12-31,2021-04-09,01523,6820B,202001523,3.8,0.9,0.25,0.55,0.0,5.5,345.29,94.75,28.17,38.18,0.0,506.39,1,1,1,1,0,D.E.T.R.A.,SCI,Location de terrains et d'autres biens immobiliers,2004-03-11,0,0.0,-1,-1,-1,-1,-1
29750,MIS-2020-12-01,2020-12-31,2021-03-31,01534,7022Z,202001534,14.9,8.1,1.35,20.18,3.9,48.43,1999.52,1287.06,148.7,1457.44,393.36,5286.08,1,1,1,1,1,PC CONSULTANTS,SARL,,2004-04-19,0,0.0,-1,-1,-1,-1,-1
29751,MIS-2020-12-01,2020-12-31,2021-05-31,01547,8621Z,202001547,14.2,1.5,0.0,5.7,3.7,25.1,1663.75,147.41,0.0,588.33,395.39,2794.88,1,1,0,1,1,LERIVEREND,IND,Activité des médecins généralistes,2004-01-29,1,0.0,-1,-1,-1,-1,-1
29752,MIS-2020-12-01,2020-12-31,2021-04-30,01571,6820B,202001571,6.25,5.3,0.0,0.5,0.0,12.05,776.25,560.71,0.0,47.9,0.0,1384.86,1,1,0,1,0,ANJOU DAVY,SCI,Location de terrains et d'autres biens immobiliers,2004-08-02,0,32953.19,0,16,32,57,0
29753,MIS-2020-12-01,2020-12-31,2021-05-31,01580,8219Z,202001580,4.37,0.4,0.0,2.0,9.3,16.07,500.55,53.57,0.0,199.23,1184.67,1938.02,1,1,0,1,1,CABINET MEDICAL DU DAGUENET,SCM,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",2004-08-31,3,82181.49,0,39,122,13,0
31298,MIS-2020-09-01,2020-09-30,2021-02-28,01605,5911B,202001605,10.55,3.75,3.9,0.0,0.0,18.2,1167.09,490.97,498.98,0.0,0.0,2157.04,1,1,1,0,0,ADN PRODUCTIONS VIDEO,EURL,,2004-11-23,0,0.0,-1,-1,-1,-1,-1
29607,MIS-2020-01-01,2020-01-31,2020-10-09,01615,4761Z,202001615,43.43,3.08,0.4,19.42,4.35,70.68,3793.33,319.35,37.2,1208.32,404.48,5762.68,1,1,1,1,1,UN AUTRE MONDE,SARL,Commerce de détail de livres en magasin spécialisé,2004-12-22,20,0.0,-1,-1,-1,-1,-1
29754,MIS-2020-12-01,2020-12-31,2020-06-30,01624,5610A,202001624,0.0,0.0,0.0,0.0,1.65,1.65,0.0,0.0,0.0,0.0,176.78,176.78,0,0,0,0,1,FAVRE D'ANNE,SARL,,2006-01-20,0,0.0,-1,-1,-1,-1,-1
29755,MIS-2020-12-01,2020-12-31,2021-03-08,01670,4774Z,202001670,39.4,18.69,2.25,0.0,11.08,71.42,3998.69,2058.76,200.12,0.0,1122.4,7379.97,1,1,1,0,1,ORTHESIA,SARL,Commerce de détail d'articles médicaux et orthopédiques,2005-04-18,3,0.0,-1,-1,-1,-1,-1
29756,MIS-2020-12-01,2020-12-31,2021-05-31,01687,6820A,202001687,0.95,3.37,0.35,0.25,0.0,4.92,112.37,468.11,42.09,16.1,0.0,638.67,1,1,1,1,0,SCI JB,SCI,Location de logements,2005-01-18,0,5562.36,0,12,18,91,0
29758,MIS-2020-12-01,2020-12-31,2021-03-09,01727,6820B,202001727,4.6,6.3,1.0,1.45,0.0,13.35,564.8,644.1,150.09,148.15,0.0,1507.14,1,1,1,1,0,ARMA IMMOBILIER,SCI,Location de terrains et d'autres biens immobiliers,2011-10-31,0,0.0,-1,-1,-1,-1,-1
29759,MIS-2020-12-01,2020-12-31,2021-08-31,01731,6630Z,202001731,7.25,9.75,1.5,4.3,0.0,22.8,952.88,1238.21,180.36,291.19,0.0,2662.64,1,1,1,1,0,CHB,SCP,Gestion de fonds,2005-05-11,0,98177.92,0,134,91,217,0
29760,MIS-2020-12-01,2020-12-31,2021-05-11,01742,6820A,202001742,0.33,0.0,0.0,0.0,0.0,0.33,35.87,0.0,0.0,0.0,0.0,35.87,1,0,0,0,0,DES MESANGES,SCI,,2005-03-31,0,0.0,-1,-1,-1,-1,-1
29761,MIS-2020-12-01,2020-12-31,2021-05-31,01746,4619B,202001746,3.0,1.0,0.0,0.0,0.0,4.0,312.47,152.24,0.0,0.0,0.0,464.71,1,1,0,0,0,VIRRION,DIV,Autres intermédiaires du commerce en produits divers,2005-03-29,0,0.0,-1,-1,-1,-1,-1
29762,MIS-2020-12-01,2020-12-31,2021-05-31,01748,6831Z,202001748,31.5,1.57,1.95,14.7,4.75,54.47,3035.02,151.44,214.8,1093.35,445.89,4940.5,1,1,1,1,1,DACA,SARL,Agences immobilières,2005-05-17,1,0.0,-1,-1,-1,-1,-1
29763,MIS-2020-12-01,2020-12-31,2021-01-28,01757,4331Z,202001757,14.15,6.6,0.0,4.4,0.0,25.15,1343.98,626.89,0.0,417.92,0.0,2388.79,1,1,0,1,0,DILE ,EIRL,,2005-05-24,0,0.0,-1,-1,-1,-1,-1
29764,MIS-2020-12-01,2020-12-31,2021-06-08,01800,6820B,202001800,13.1,2.5,0.0,3.25,0.0,18.85,1458.53,277.96,0.0,209.24,0.0,1945.73,1,1,0,1,0,MOULIN MARCILLE,SCI,Location de terrains et d'autres biens immobiliers,2005-06-10,0,84044.46,0,56,48,91,0
29765,MIS-2020-12-01,2020-12-31,2021-06-02,01828,6820B,202001828,5.7,3.2,0.2,3.0,0.0,12.1,638.04,322.01,18.6,283.73,0.0,1262.38,1,1,1,1,0,DOFE GAPAILLARD,SCI,Location de terrains et d'autres biens immobiliers,2011-01-17,0,22957.62,0,36,71,63,0
29766,MIS-2020-12-01,2020-12-31,2021-04-30,01880,8559B,202001880,9.62,2.83,0.0,1.0,0.0,13.45,937.93,349.77,0.0,86.54,0.0,1374.24,1,1,0,1,0,SOUCHU,IND,Autres enseignements,2006-01-16,0,0.0,-1,-1,-1,-1,-1
29767,MIS-2020-12-01,2020-12-31,2021-05-31,01901,8559A,202001901,6.35,3.65,2.15,2.5,0.0,14.65,821.5,372.5,235.1,258.81,0.0,1687.91,1,1,1,1,0,INSTITUT DE PEDAGOGIE ET DE,EURL,Formation continue d'adultes,2005-12-05,0,78470.5,0,73,422,356,1
29572,MIS-2020-10-01,2020-10-31,2020-07-31,01926,5610A,202001926,9.15,4.8,0.0,1.5,1.9,17.35,1037.77,531.87,0.0,112.14,203.58,1885.36,1,1,0,1,1,SUPER,SARL,,2007-06-20,0,0.0,-1,-1,-1,-1,-1
29770,MIS-2020-12-01,2020-12-31,2021-05-31,01982,6420Z,202001982,22.1,7.3,2.35,0.0,0.0,31.75,2695.0,942.64,235.61,0.0,0.0,3873.25,1,1,1,0,0,GIDIS,SARL,Activités des sociétés holding,2006-10-24,0,103365.0,0,18,76,110,1
29771,MIS-2020-12-01,2020-12-31,2021-03-31,01995,4333Z,202001995,27.8,2.88,0.0,0.0,9.1,39.78,3197.9,333.61,0.0,0.0,946.66,4478.17,1,1,0,0,1,GONSARD ,EIRL,Travaux de revêtement des sols et des murs,2006-07-07,0,0.0,-1,-1,-1,-1,-1
31008,MIS-2020-06-01,2020-06-30,2020-08-27,02002,4332A,202002002,20.95,9.85,0.0,8.0,0.0,38.8,1896.76,1070.13,0.0,570.99,0.0,3537.88,1,1,0,1,0,HARPIN BRUNO ,IND,,2006-09-20,0,0.0,-1,-1,-1,-1,-1
29772,MIS-2020-12-01,2020-12-31,2021-06-30,02009,6820B,202002009,5.25,0.8,0.15,0.0,0.0,6.2,511.06,88.91,16.68,0.0,0.0,616.65,1,1,1,0,0,ARTEOSA,SCI,Location de terrains et d'autres biens immobiliers,2006-02-22,0,0.0,-1,-1,-1,-1,-1
29773,MIS-2020-12-01,2020-12-31,2021-05-31,02023,6420Z,202002023,10.65,6.2,2.55,1.0,0.0,20.4,1366.81,820.24,285.32,121.74,0.0,2594.11,1,1,1,1,0,SOFIAGRI,SAS,Activités des sociétés holding,2010-03-24,0,0.0,-1,-1,-1,-1,-1
29774,MIS-2020-12-01,2020-12-31,2021-05-31,02026,6820B,202002026,5.65,0.85,0.0,0.35,0.0,6.85,827.09,88.09,0.0,31.0,0.0,946.18,1,1,0,1,0,DES SAVINIERES,SCI,Location de terrains et d'autres biens immobiliers,2006-02-28,0,0.0,-1,-1,-1,-1,-1
29573,MIS-2020-10-01,2020-10-31,2021-02-09,02035,9609Z,202002035,18.6,10.4,2.75,8.25,4.6,44.6,2040.49,1064.94,309.33,783.61,465.93,4664.3,1,1,1,1,1,CANIYORK ,EURL,Autres services personnels n.c.a.,2006-04-10,4,0.0,-1,-1,-1,-1,-1
29776,MIS-2020-12-01,2020-12-31,2020-12-31,02057,6820B,202002057,4.25,2.0,0.0,1.0,0.0,7.25,496.34,222.37,0.0,96.72,0.0,815.43,1,1,0,1,0,DAVIS-HARPIN,SCI,,2006-04-17,0,0.0,-1,-1,-1,-1,-1
29777,MIS-2020-12-01,2020-12-31,2021-04-30,02067,6820B,202002067,3.65,0.0,0.2,0.25,0.0,4.1,384.4,0.0,18.3,15.65,0.0,418.35,1,0,1,1,0,A QUATRE,SCI,Location de terrains et d'autres biens immobiliers,2006-03-29,0,0.0,-1,-1,-1,-1,-1
29778,MIS-2020-12-01,2020-12-31,2021-04-09,02082,4778C,202002082,15.8,3.8,0.0,9.0,2.1,30.7,1426.77,435.91,0.0,563.22,199.49,2625.39,1,1,0,1,1,CHABOT JEAN CHRISTOPHE,IND,Autres commerces de détail spécialisés divers,2007-04-04,2,85235.94,1,211,418,216,0
31303,MIS-2020-09-01,2020-09-30,2022-05-31,02084,9529Z,202002084,6.9,9.6,0.0,19.25,0.0,35.75,690.24,918.76,0.0,1572.49,0.0,3181.49,1,1,0,1,0,BERGERAULT VINCENT,IND,Réparation d'autres biens personnels et domestiques,2009-02-12,0,0.0,-1,-1,-1,-1,-1
31211,MIS-2020-08-01,2020-08-31,2020-12-31,02086,9609Z,202002086,15.3,1.9,2.4,0.0,7.4,27.0,1400.37,203.59,263.32,0.0,942.14,2809.42,1,1,1,0,1,ART & NATURE ENTRETIEN,EURL,Autres services personnels n.c.a.,2006-04-25,5,0.0,-1,-1,-1,-1,-1
29779,MIS-2020-12-01,2020-12-31,2021-03-31,02103,6820B,202002103,1.6,0.6,0.0,0.0,0.0,2.2,148.11,53.36,0.0,0.0,0.0,201.47,1,1,0,0,0,INDIVISION SAMOYEAU-GESLIN,SDF,,2006-04-27,0,0.0,-1,-1,-1,-1,-1
30853,MIS-2020-03-01,2020-03-31,2021-06-04,02152,9522Z,202002152,39.7,7.35,0.25,1.6,10.9,59.8,4703.48,1054.57,28.17,164.24,1014.17,6964.63,1,1,1,1,1,SOCIETE NOUVELLE SIDEM,SARL,,2006-06-20,0,0.0,-1,-1,-1,-1,-1
29782,MIS-2020-12-01,2020-12-31,2021-05-31,02171,6820B,202002171,4.0,0.45,0.0,0.5,0.0,4.95,462.65,54.11,0.0,48.3,0.0,565.06,1,1,0,1,0,CCG IMMO,SCI,Location de terrains et d'autres biens immobiliers,2006-08-01,0,0.0,-1,-1,-1,-1,-1
31304,MIS-2020-09-01,2020-09-30,2021-01-18,02177,4321A,202002177,22.3,10.0,2.55,0.5,0.0,35.35,2477.96,1255.77,287.45,47.49,0.0,4068.67,1,1,1,1,0,VERGER MENUISERIES,SARL,Travaux d'installation électrique dans tous locaux,2006-11-13,0,0.0,-1,-1,-1,-1,-1
29783,MIS-2020-12-01,2020-12-31,2021-04-30,02178,6820B,202002178,3.2,2.85,0.0,0.0,0.0,6.05,351.11,280.6,0.0,0.0,0.0,631.71,1,1,0,0,0,MALABEUX,SCI,Location de terrains et d'autres biens immobiliers,2006-10-11,0,11403.44,0,13,1,8,0
29784,MIS-2020-12-01,2020-12-31,2021-05-07,02192,7120A,202002192,28.2,5.87,1.95,4.7,7.6,48.32,3245.48,653.94,214.89,475.32,813.61,5403.24,1,1,1,1,1,BAUGE AUTOCONTROLE,SARL,,2007-02-10,0,0.0,-1,-1,-1,-1,-1
31305,MIS-2020-09-01,2020-09-30,2021-01-31,02221,4520A,202002221,32.34,17.4,2.25,54.49,4.3,110.78,3555.2,1400.57,207.93,3760.63,430.13,9354.46,1,1,1,1,1,MALABRY,SARL,Entretien et réparation de véhicules automobiles légers,2006-11-07,0,0.0,-1,-1,-1,-1,-1
29785,MIS-2020-12-01,2020-12-31,2021-05-31,02259,6820B,202002259,8.2,6.7,0.0,3.0,0.0,17.9,838.44,729.67,0.0,223.3,0.0,1791.41,1,1,0,1,0,DU POINT DU JOUR,SCI,Location de terrains et d'autres biens immobiliers,2006-10-27,0,47552.0,0,17,28,46,0
29786,MIS-2020-12-01,2020-12-31,2021-05-31,02260,6820B,202002260,13.2,3.85,0.0,0.0,0.0,17.05,1548.56,331.05,0.0,0.0,0.0,1879.61,1,1,0,0,0,MOREA,SCI,Location de terrains et d'autres biens immobiliers,2006-10-24,0,27500.0,0,13,42,54,0
29787,MIS-2020-12-01,2020-12-31,2021-03-31,02288,8130Z,202002288,15.75,3.05,0.0,0.0,0.0,18.8,1661.22,380.13,0.0,0.0,0.0,2041.35,1,1,0,0,0,CAILLEAU,IND,Services d'aménagement paysager,2007-01-22,0,0.0,-1,-1,-1,-1,-1
31307,MIS-2020-09-01,2020-09-30,2021-02-28,02314,4778A,202002314,46.02,9.59,2.15,27.55,9.9,95.21,4824.08,1292.33,199.31,2135.57,1020.4,9471.69,1,1,1,1,1,OPTIQUE MALAKOFF,EURL,,2007-04-02,0,0.0,-1,-1,-1,-1,-1
29788,MIS-2020-12-01,2020-12-31,2021-05-07,02315,7022Z,202002315,28.15,7.45,0.6,0.0,0.0,36.2,2746.42,921.22,55.79,0.0,0.0,3723.43,1,1,1,0,0,HAUVUY THOMAS ,EIRL,Conseil pour les affaires et autres conseils de gestion,2007-03-15,0,226455.17,1,6,102,1,1
29789,MIS-2020-12-01,2020-12-31,2021-03-22,02329,4334Z,202002329,8.55,3.7,0.0,6.0,0.0,18.25,875.89,472.81,0.0,400.63,0.0,1749.33,1,1,0,1,0,ROBERT David,IND,Travaux de peinture et vitrerie,2007-01-22,0,0.0,-1,-1,-1,-1,-1
29790,MIS-2020-12-01,2020-12-31,2021-04-30,02342,8690E,202002342,7.55,5.2,0.0,1.1,0.0,13.85,856.93,628.33,0.0,113.04,0.0,1598.3,1,1,0,1,0,LAPIE,IND,,2007-02-08,0,0.0,-1,-1,-1,-1,-1
31214,MIS-2020-08-01,2020-08-31,2020-12-31,02424,8130Z,202002424,25.3,12.6,2.25,0.0,15.3,55.45,2508.8,1349.87,246.79,0.0,1942.99,6048.45,1,1,1,0,1,ART & NATURE PAYSAGE,SARL,Services d'aménagement paysager,2007-02-28,11,0.0,-1,-1,-1,-1,-1
29792,MIS-2020-12-01,2020-12-31,2021-05-31,02519,IRPP,202002519,0.75,1.0,0.0,0.0,0.0,1.75,116.23,154.95,0.0,0.0,0.0,271.18,1,1,0,0,0,GOUBAUD ,,,2007-04-26,0,0.0,-1,-1,-1,-1,-1
29794,MIS-2020-12-01,2020-12-31,2021-06-30,02537,6202A,202002537,17.8,3.78,2.25,1.0,0.0,24.83,1967.18,455.77,260.26,99.62,0.0,2782.83,1,1,1,1,0,ATOUTS'MATIQUES,EURL,Conseil en systèmes et logiciels informatiques,2007-06-01,0,201652.47,0,149,285,720,1
31311,MIS-2020-09-01,2020-09-30,2020-11-30,02539,4399C,202002539,13.9,8.17,1.55,7.25,0.0,30.87,1684.39,869.76,170.74,605.18,0.0,3330.07,1,1,1,1,0,GIBIAT MARC,EURL,Travaux de maçonnerie générale et gros œuvre de bâtiment,2007-09-25,0,0.0,-1,-1,-1,-1,-1
29795,MIS-2020-12-01,2020-12-31,2021-05-10,02579,8553Z,202002579,15.8,12.89,0.0,15.65,8.45,52.79,1719.45,1222.98,0.0,1108.32,880.46,4931.21,1,1,0,1,1,ROUSSEAU,IND,Enseignement de la conduite,2007-06-22,0,0.0,-1,-1,-1,-1,-1
29796,MIS-2020-12-01,2020-12-31,2021-07-31,02631,4511Z,202002631,8.61,0.74,0.0,1.2,0.0,10.55,824.21,87.99,0.0,103.85,0.0,1016.05,1,1,0,1,0,BERRACHED,IND,Commerce de voitures et de véhicules automobiles légers,2017-12-11,0,82884.17,0,13,75,43,0
29797,MIS-2020-12-01,2020-12-31,2021-04-30,02643,2512Z,202002643,28.91,40.97,6.53,0.0,99.5,175.91,4181.95,6722.45,605.69,0.0,10643.36,22153.45,1,1,1,0,1,F.M.A.,SAS,,2007-10-08,0,0.0,-1,-1,-1,-1,-1
31313,MIS-2020-09-01,2020-09-30,2020-11-30,02646,4391A,202002646,44.95,22.24,4.45,16.6,2.6,90.84,5073.52,2016.34,409.73,1261.24,260.04,9020.87,1,1,1,1,1,LES ECO-LOGIS BOIS,SARL,Travaux de charpente,2007-10-11,1,0.0,-1,-1,-1,-1,-1
29798,MIS-2020-12-01,2020-12-31,2021-05-31,02684,4726Z,202002684,38.7,13.65,1.05,0.0,6.47,59.87,4063.9,1411.73,125.73,0.0,652.07,6253.43,1,1,1,0,1,TEXIER,SNC,Commerce de détail de produits à base de tabac,2007-09-18,0,0.0,-1,-1,-1,-1,-1
29799,MIS-2020-12-01,2020-12-31,2021-04-30,02728,4322A,202002728,23.5,6.85,0.0,7.05,0.0,37.4,2555.3,794.87,0.0,532.82,0.0,3882.99,1,1,0,1,0,PILARDEAU ,IND,Travaux d'installation d'eau et de gaz en tous locaux,2007-12-17,0,0.0,-1,-1,-1,-1,-1
31216,MIS-2020-08-01,2020-08-31,2021-02-02,02748,1813Z,202002748,22.88,8.36,2.4,6.25,0.0,39.89,1892.8,909.33,264.37,404.25,0.0,3470.75,1,1,1,1,0,CRE-IMAJ,SARL,,2008-01-17,0,0.0,-1,-1,-1,-1,-1
29800,MIS-2020-12-01,2020-12-31,2021-04-30,02789,6820B,202002789,4.05,0.75,0.0,0.0,0.0,4.8,496.3,70.54,0.0,0.0,0.0,566.84,1,1,0,0,0,LES QUATRE B,SCI,Location de terrains et d'autres biens immobiliers,2008-01-07,0,59145.56,0,3,2,1,0
29801,MIS-2020-12-01,2020-12-31,2021-04-30,02791,6619B,202002791,22.8,7.89,1.65,6.05,1.3,39.69,2639.17,828.78,181.74,594.59,139.3,4383.58,1,1,1,1,1,ACTIF PATRIMOINE,EURL,"Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.",2008-01-22,1,0.0,-1,-1,-1,-1,-1
29802,MIS-2020-12-01,2020-12-31,2021-04-09,02816,8621Z,202002816,16.56,5.45,0.0,2.55,0.0,24.56,1691.6,735.94,0.0,196.35,0.0,2623.89,1,1,0,1,0,JAGUELIN,IND,Activité des médecins généralistes,2007-11-28,0,0.0,-1,-1,-1,-1,-1
29804,MIS-2020-12-01,2020-12-31,2021-04-30,02849,6820B,202002849,2.25,0.09,0.0,0.0,0.0,2.34,268.6,8.55,0.0,0.0,0.0,277.15,1,1,0,0,0,SRG,SCI,,2008-02-13,0,0.0,-1,-1,-1,-1,-1
29805,MIS-2020-12-01,2020-12-31,2021-06-30,02867,6820B,202002867,2.85,3.68,0.0,0.6,0.0,7.13,352.08,483.05,0.0,51.92,0.0,887.05,1,1,0,1,0,SOCIETE CIVILE IMMOBILIERE LA CROIX,SCI,Location de terrains et d'autres biens immobiliers,2008-02-13,0,0.0,-1,-1,-1,-1,-1
29806,MIS-2020-12-01,2020-12-31,2021-06-30,02880,8623Z,202002880,22.9,8.95,0.0,15.95,8.35,56.15,2280.42,996.88,0.0,1097.37,841.43,5216.1,1,1,0,1,1,CREMERS,IND,Pratique dentaire,2008-02-04,3,228421.6,0,149,231,224,0
29807,MIS-2020-12-01,2020-12-31,2021-06-30,02917,6820B,202002917,3.75,0.95,0.0,1.25,0.0,5.95,329.51,98.4,0.0,93.06,0.0,520.97,1,1,0,1,0,VOLBEAU,SCI,Location de terrains et d'autres biens immobiliers,2008-02-04,0,0.0,-1,-1,-1,-1,-1
29808,MIS-2020-12-01,2020-12-31,2024-11-30,02935,0161Z,202002935,3.92,0.3,0.0,0.5,0.0,4.72,595.38,57.0,0.0,49.44,0.0,701.82,1,1,0,1,0,GUYOT GERARD ETA,DIV,Activités de soutien aux cultures,2008-10-01,0,0.0,0,2,22,18,0
29809,MIS-2020-12-01,2020-12-31,2021-04-30,02953,6820B,202002953,1.35,0.0,0.0,0.0,0.0,1.35,209.2,0.0,0.0,0.0,0.0,209.2,1,0,0,0,0,DE BEAULIEU,SCI,Location de terrains et d'autres biens immobiliers,2008-02-26,0,0.0,-1,-1,-1,-1,-1
29810,MIS-2020-12-01,2020-12-31,2021-05-10,02959,5610A,202002959,33.0,11.85,1.55,30.7,13.97,91.07,3447.41,1463.48,163.12,2795.88,1510.62,9380.51,1,1,1,1,1,CHERRUAU,SNC,Restauration traditionnelle,2008-11-18,0,0.0,-1,-1,-1,-1,-1
31020,MIS-2020-06-01,2020-06-30,2021-01-31,02966,5610A,202002966,16.25,5.5,1.7,33.88,2.6,59.93,1623.59,498.28,187.25,2823.08,260.1,5392.3,1,1,1,1,1,PROUST ROLAND,EURL,Restauration traditionnelle,2008-05-27,0,0.0,-1,-1,-1,-1,-1
29811,MIS-2020-12-01,2020-12-31,2021-08-27,02969,6492Z,202002969,16.1,3.1,0.0,0.0,4.4,23.6,1756.68,359.64,0.0,0.0,440.8,2557.12,1,1,0,0,1,REVIFIA,EURL,Autre distribution de crédit,2010-09-01,0,0.0,-1,-1,-1,-1,-1
31315,MIS-2020-09-01,2020-09-30,2021-01-31,02971,4321A,202002971,18.8,13.95,2.45,10.65,0.0,45.85,2419.64,1868.1,288.8,814.92,0.0,5391.46,1,1,1,1,0,LENOGUE ET CHEMINARD,SARL,Travaux d'installation électrique dans tous locaux,2008-06-24,0,166483.9,1,57,339,199,1
29812,MIS-2020-12-01,2020-12-31,2021-05-31,02977,8810A,202002977,21.82,6.63,1.5,7.25,0.0,37.2,2173.14,822.26,144.42,510.69,0.0,3650.51,1,1,1,1,0,FOUGERAY MICHELE,EURL,Aide à domicile,2008-05-14,25,466855.34,1,5,217,1075,1
29813,MIS-2020-12-01,2020-12-31,2021-06-08,02987,4771Z,202002987,65.78,20.5,2.95,0.0,22.1,111.33,6760.62,2460.6,290.41,0.0,2059.08,11570.71,1,1,1,0,1,KIAGIS,SASU,Commerce de détail d'habillement en magasin spécialisé,2009-03-04,8,0.0,-1,-1,-1,-1,-1
31316,MIS-2020-09-01,2020-09-30,2021-04-30,02988,6820B,202002988,10.45,2.45,0.0,0.0,0.0,12.9,1314.2,322.64,0.0,0.0,0.0,1636.84,1,1,0,0,0,BOISSELIER,IND,,2016-10-02,0,0.0,-1,-1,-1,-1,-1
